1,475,520.62,113.60,30.20,124.09,1,-1,-1,-1
1,474,437.16,94.92,85.08,237.23,1,-1,-1,-1
1,473,100.81,87.25,56.32,224.15,1,-1,-1,-1
1,472,181.39,89.67,75.92,245.93,1,-1,-1,-1
1,471,570.79,80.83,68.21,203.59,1,-1,-1,-1
1,470,340.83,79.50,87.66,244.25,1,-1,-1,-1
2,476,327.72,124.83,24.34,96.08,1,-1,-1,-1
2,475,522.01,104.48,35.70,132.38,1,-1,-1,-1
2,474,445.49,100.46,72.20,217.81,1,-1,-1,-1
2,473,97.09,83.23,58.39,232.22,1,-1,-1,-1
2,472,186.49,89.57,69.89,234.79,1,-1,-1,-1
2,471,573.60,82.08,65.72,200.38,1,-1,-1,-1
2,470,349.81,89.32,86.32,241.18,1,-1,-1,-1
3,475,516.16,113.42,34.87,132.55,1,-1,-1,-1
3,474,446.62,84.82,75.38,222.43,1,-1,-1,-1
3,473,89.60,89.99,64.83,230.09,1,-1,-1,-1
3,472,188.34,80.80,78.94,242.39,1,-1,-1,-1
3,471,568.70,82.65,69.05,201.25,1,-1,-1,-1
3,470,350.80,80.38,91.28,248.43,1,-1,-1,-1
4,475,511.81,110.54,36.79,137.96,1,-1,-1,-1
4,474,453.28,85.77,76.18,225.90,1,-1,-1,-1
4,473,82.75,95.98,68.74,232.37,1,-1,-1,-1
4,472,190.06,85.40,77.19,230.38,1,-1,-1,-1
4,471,568.98,84.24,69.07,197.43,1,-1,-1,-1
4,470,351.66,75.02,92.86,249.43,1,-1,-1,-1
5,475,511.93,109.80,39.74,139.98,1,-1,-1,-1
5,474,455.61,88.70,82.95,236.97,1,-1,-1,-1
5,473,74.35,95.20,72.70,227.60,1,-1,-1,-1
5,472,192.94,83.53,76.35,224.65,1,-1,-1,-1
5,471,567.82,88.43,62.87,191.84,1,-1,-1,-1
5,470,354.25,73.55,97.82,251.85,1,-1,-1,-1
6,474,451.96,79.37,88.93,245.58,1,-1,-1,-1
6,473,63.08,87.79,78.48,232.90,1,-1,-1,-1
6,472,203.76,87.78,75.69,221.26,1,-1,-1,-1
6,471,564.51,86.93,67.10,199.21,1,-1,-1,-1
6,470,358.02,79.06,98.08,246.52,1,-1,-1,-1
7,474,459.21,76.34,86.39,243.57,1,-1,-1,-1
7,473,55.48,90.84,84.81,235.49,1,-1,-1,-1
7,472,210.40,95.86,76.21,215.13,1,-1,-1,-1
7,471,562.39,88.69,68.26,197.98,1,-1,-1,-1
7,470,362.25,82.54,96.00,241.47,1,-1,-1,-1
8,474,467.48,80.97,80.39,238.81,1,-1,-1,-1
8,473,48.31,96.44,86.06,233.79,1,-1,-1,-1
8,472,213.33,97.41,82.74,221.07,1,-1,-1,-1
8,471,559.07,89.90,70.96,198.65,1,-1,-1,-1
8,470,362.77,80.12,94.46,237.83,1,-1,-1,-1
9,478,173.66,86.36,51.39,172.63,1,-1,-1,-1
