1,258,499.30,156.21,33.34,76.36,1,-1,-1,-1
1,257,252.78,207.73,35.81,96.64,1,-1,-1,-1
1,256,649.44,231.50,44.42,86.13,1,-1,-1,-1
2,258,498.07,154.94,31.49,76.81,1,-1,-1,-1
2,257,253.63,220.32,40.17,88.38,1,-1,-1,-1
2,256,633.88,246.10,42.73,78.55,1,-1,-1,-1
3,258,497.12,158.55,31.34,77.57,1,-1,-1,-1
3,257,257.69,215.21,43.19,89.28,1,-1,-1,-1
3,256,623.80,251.74,36.10,70.51,1,-1,-1,-1
4,258,491.68,157.75,33.32,79.35,1,-1,-1,-1
4,257,271.01,214.33,40.78,90.22,1,-1,-1,-1
4,256,612.69,243.80,38.38,73.58,1,-1,-1,-1
5,258,486.54,157.30,36.06,85.24,1,-1,-1,-1
5,257,282.41,203.93,39.68,93.69,1,-1,-1,-1
5,256,602.49,240.69,45.57,81.06,1,-1,-1,-1
6,258,484.01,158.20,35.15,81.06,1,-1,-1,-1
6,257,281.59,200.79,38.38,91.29,1,-1,-1,-1
6,256,596.37,237.88,47.30,86.56,1,-1,-1,-1
7,258,476.84,157.11,43.87,87.88,1,-1,-1,-1
7,257,288.21,205.65,39.08,91.68,1,-1,-1,-1
7,256,587.15,238.51,42.77,82.27,1,-1,-1,-1
8,258,474.89,161.57,40.41,83.04,1,-1,-1,-1
8,257,296.64,204.94,40.02,91.88,1,-1,-1,-1
8,256,576.68,239.16,41.74,81.37,1,-1,-1,-1
9,258,468.71,160.89,37.55,80.96,1,-1,-1,-1
9,257,294.37,202.18,40.96,90.99,1,-1,-1,-1
9,256,568.58,237.78,40.15,81.46,1,-1,-1,-1
10,258,467.57,162.71,37.83,79.12,1,-1,-1,-1
10,257,300.24,205.52,40.63,90.64,1,-1,-1,-1
10,256,560.37,234.77,47.98,86.17,1,-1,-1,-1
11,258,465.80,166.10,37.43,77.75,1,-1,-1,-1
11,257,304.38,200.90,47.13,97.96,1,-1,-1,-1
11,256,545.21,236.25,44.67,83.90,1,-1,-1,-1
12,258,459.36,168.47,36.56,77.52,1,-1,-1,-1
12,257,311.96,200.29,49.94,94.82,1,-1,-1,-1
12,256,533.57,238.14,42.55,81.74,1,-1,-1,-1
13,258,457.30,171.41,35.59,76.86,1,-1,-1,-1
13,257,322.13,198.27,47.90,91.46,1,-1,-1,-1
13,256,521.52,237.19,45.95,84.29,1,-1,-1,-1
14,258,451.70,174.37,34.50,78.15,1,-1,-1,-1
14,257,328.80,197.11,42.99,85.74,1,-1,-1,-1
14,256,511.47,234.83,46.09,83.72,1,-1,-1,-1
15,259,720.45,282.63,43.69,129.12,1,-1,-1,-1
15,258,444.55,172.20,34.08,77.97,1,-1,-1,-1
15,257,331.95,195.90,41.93,83.52,1,-1,-1,-1
15,256,503.34,234.66,42.19,82.21,1,-1,-1,-1
16,259,713.19,275.33,50.29,132.84,1,-1,-1,-1
16,258,436.65,169.40,34.72,79.24,1,-1,-1,-1
16,257,338.34,196.66,41.00,82.54,1,-1,-1,-1
16,256,491.49,231.60,38.38,79.14,1,-1,-1,-1
17,259,709.87,270.81,51.90,132.50,1,-1,-1,-1
17,258,431.06,169.81,37.04,78.87,1,-1,-1,-1
17,257,340.08,201.46,42.83,86.57,1,-1,-1,-1
17,256,484.86,236.42,41.15,82.96,1,-1,-1,-1
18,259,702.98,268.58,48.99,122.81,1,-1,-1,-1
18,258,425.98,170.37,36.72,73.71,1,-1,-1,-1
18,257,346.81,186.49,44.65,95.00,1,-1,-1,-1
18,256,468.86,232.74,40.19,80.40,1,-1,-1,-1
19,259,699.21,273.15,48.86,116.29,1,-1,-1,-1
19,257,349.89,188.16,43.80,91.82,1,-1,-1,-1
19,256,458.43,235.43,39.95,80.04,1,-1,-1,-1
20,259,691.35,269.97,45.68,111.10,1,-1,-1,-1
20,257,352.92,188.37,45.97,86.93,1,-1,-1,-1
20,256,450.97,232.88,40.12,81.50,1,-1,-1,-1
21,260,727.73,266.39,37.34,105.11,1,-1,-1,-1
21,259,683.80,261.78,45.89,111.34,1,-1,-1,-1
21,257,354.27,190.05,47.08,87.59,1,-1,-1,-1
21,256,439.77,231.44,39.13,80.47,1,-1,-1,-1
22,260,726.12,266.46,36.77,102.84,1,-1,-1,-1
22,259,676.21,264.65,44.44,110.12,1,-1,-1,-1
22,257,359.09,189.23,46.85,83.77,1,-1,-1,-1
22,256,428.98,231.08,41.51,85.05,1,-1,-1,-1
23,260,717.66,268.88,37.91,102.09,1,-1,-1,-1
23,259,671.02,265.82,43.96,108.37,1,-1,-1,-1
23,257,362.24,190.05,43.05,83.99,1,-1,-1,-1
23,256,421.95,227.95,38.88,83.86,1,-1,-1,-1
24,259,665.73,263.49,45.69,108.60,1,-1,-1,-1
24,257,362.42,187.85,39.98,82.95,1,-1,-1,-1
24,256,411.76,206.05,43.10,100.32,1,-1,-1,-1
25,259,657.40,258.18,44.70,108.65,1,-1,-1,-1
25,257,370.26,185.65,38.64,84.37,1,-1,-1,-1
25,256,404.43,192.48,45.47,114.87,1,-1,-1,-1
26,261,689.84,262.75,39.34,101.61,1,-1,-1,-1
26,259,651.30,254.79,44.25,108.75,1,-1,-1,-1
26,257,372.45,181.73,37.72,87.09,1,-1,-1,-1
26,256,401.97,182.59,42.76,118.48,1,-1,-1,-1
27,261,689.48,259.09,37.92,100.44,1,-1,-1,-1
27,259,648.88,256.11,42.61,105.50,1,-1,-1,-1
27,257,374.52,183.02,36.57,89.41,1,-1,-1,-1
27,256,399.89,175.59,41.08,121.53,1,-1,-1,-1
28,259,643.26,255.74,40.98,101.45,1,-1,-1,-1
28,257,371.05,180.45,36.33,90.70,1,-1,-1,-1
28,256,394.89,172.90,42.63,129.35,1,-1,-1,-1
29,259,635.25,252.82,44.45,104.58,1,-1,-1,-1
29,257,375.40,174.53,36.14,93.11,1,-1,-1,-1
29,256,396.61,175.00,44.98,129.07,1,-1,-1,-1
30,259,626.90,250.12,43.13,103.00,1,-1,-1,-1
30,257,376.39,173.35,36.02,95.09,1,-1,-1,-1
31,261,664.72,249.67,37.44,96.77,1,-1,-1,-1
31,259,622.94,250.47,42.15,101.53,1,-1,-1,-1
31,257,375.88,175.00,35.62,96.42,1,-1,-1,-1
32,261,662.12,252.91,35.62,92.57,1,-1,-1,-1
32,259,618.57,249.50,39.70,98.95,1,-1,-1,-1
32,257,376.22,175.21,34.62,97.49,1,-1,-1,-1
33,261,652.36,253.04,39.28,90.41,1,-1,-1,-1
33,259,612.98,249.32,41.13,103.53,1,-1,-1,-1
33,257,377.74,173.66,34.15,101.18,1,-1,-1,-1
33,256,392.94,178.41,44.44,118.02,1,-1,-1,-1
34,261,640.90,251.51,35.71,86.10,1,-1,-1,-1
34,259,610.41,244.80,40.63,98.64,1,-1,-1,-1
34,257,377.47,170.86,34.73,97.13,1,-1,-1,-1
35,261,635.70,247.25,37.21,85.33,1,-1,-1,-1
35,259,606.23,240.78,42.41,99.64,1,-1,-1,-1
35,257,376.34,176.18,34.42,93.10,1,-1,-1,-1
36,261,628.06,250.55,37.17,86.74,1,-1,-1,-1
36,259,598.95,236.35,40.95,97.82,1,-1,-1,-1
36,257,380.42,170.36,36.51,100.24,1,-1,-1,-1
37,261,625.81,244.99,37.36,89.52,1,-1,-1,-1
37,259,594.29,237.78,40.94,95.39,1,-1,-1,-1
37,257,378.91,175.14,35.56,97.59,1,-1,-1,-1
38,261,619.94,241.93,36.60,88.52,1,-1,-1,-1
38,259,585.69,236.30,40.73,96.80,1,-1,-1,-1
38,257,376.45,176.88,34.09,91.22,1,-1,-1,-1
39,261,614.97,236.06,39.14,87.94,1,-1,-1,-1
39,259,581.06,235.28,40.63,96.17,1,-1,-1,-1
39,257,374.97,180.45,33.80,88.82,1,-1,-1,-1
40,265,409.30,182.56,44.14,92.28,1,-1,-1,-1
40,261,612.52,238.50,37.26,87.64,1,-1,-1,-1
40,259,572.48,234.14,39.50,94.52,1,-1,-1,-1
40,257,368.79,178.51,35.08,84.73,1,-1,-1,-1
41,265,424.81,183.17,40.57,85.37,1,-1,-1,-1
41,259,566.46,233.90,39.28,93.27,1,-1,-1,-1
41,257,373.50,177.40,34.47,85.00,1,-1,-1,-1
42,259,562.98,232.23,40.97,94.50,1,-1,-1,-1
42,257,373.78,178.21,33.49,82.74,1,-1,-1,-1
43,267,591.27,226.46,36.39,92.94,1,-1,-1,-1
43,259,555.85,230.36,39.13,95.58,1,-1,-1,-1
43,257,374.69,179.38,33.75,80.99,1,-1,-1,-1
44,268,713.60,255.01,44.11,153.15,1,-1,-1,-1
44,267,584.62,226.24,35.93,94.05,1,-1,-1,-1
44,259,553.05,229.14,37.54,89.91,1,-1,-1,-1
44,257,375.73,179.53,33.23,80.82,1,-1,-1,-1
45,268,710.96,256.11,45.41,138.84,1,-1,-1,-1
45,267,578.73,228.25,35.91,93.41,1,-1,-1,-1
45,265,436.93,183.80,40.37,78.00,1,-1,-1,-1
45,259,545.40,224.98,35.67,90.70,1,-1,-1,-1
45,257,375.68,181.22,32.90,81.00,1,-1,-1,-1
46,268,706.91,255.58,48.75,140.45,1,-1,-1,-1
46,267,569.53,217.45,41.90,103.88,1,-1,-1,-1
46,265,439.35,183.17,39.35,77.62,1,-1,-1,-1
46,259,536.86,225.99,35.61,91.43,1,-1,-1,-1
46,257,374.85,178.42,33.07,82.19,1,-1,-1,-1
47,269,401.21,175.37,39.03,88.90,1,-1,-1,-1
47,268,696.45,253.98,50.49,141.48,1,-1,-1,-1
47,267,567.84,218.71,45.58,102.22,1,-1,-1,-1
47,265,442.83,181.99,36.43,74.00,1,-1,-1,-1
47,259,531.57,222.45,34.98,89.58,1,-1,-1,-1
47,257,370.44,177.06,35.08,82.17,1,-1,-1,-1
48,268,688.91,250.43,46.30,134.03,1,-1,-1,-1
48,267,564.09,218.55,41.34,98.45,1,-1,-1,-1
48,265,441.05,181.51,33.89,73.07,1,-1,-1,-1
48,259,523.01,219.60,33.82,86.95,1,-1,-1,-1
48,257,371.96,177.32,34.87,81.71,1,-1,-1,-1
49,268,683.98,249.42,45.47,130.56,1,-1,-1,-1
49,267,561.13,216.58,40.66,94.78,1,-1,-1,-1
49,265,436.46,180.45,34.19,70.67,1,-1,-1,-1
49,259,516.77,219.98,33.22,85.45,1,-1,-1,-1
49,257,371.32,177.97,34.86,81.69,1,-1,-1,-1
50,268,679.96,250.35,42.98,129.01,1,-1,-1,-1
50,267,557.28,215.85,41.29,91.97,1,-1,-1,-1
50,265,434.31,178.65,34.95,70.51,1,-1,-1,-1
50,259,512.43,214.85,35.19,88.64,1,-1,-1,-1
50,257,370.19,178.12,35.04,81.43,1,-1,-1,-1
51,268,668.11,247.38,47.95,133.19,1,-1,-1,-1
51,267,549.42,213.17,36.91,85.95,1,-1,-1,-1
51,259,509.79,215.48,35.19,86.67,1,-1,-1,-1
51,257,368.34,177.33,35.69,81.64,1,-1,-1,-1
52,268,662.78,245.98,46.78,129.87,1,-1,-1,-1
52,267,546.69,215.16,34.93,84.37,1,-1,-1,-1
