1,1376,569.20,423.10,56.38,176.87,1,-1,-1,-1
1,1375,671.68,407.66,86.53,193.59,1,-1,-1,-1
1,1374,1352.14,379.56,84.06,240.88,1,-1,-1,-1
1,1373,1469.45,415.25,91.93,187.82,1,-1,-1,-1
1,1372,472.13,437.85,78.72,161.33,1,-1,-1,-1
2,1376,555.25,413.55,66.17,183.41,1,-1,-1,-1
2,1375,670.59,398.57,83.93,197.14,1,-1,-1,-1
2,1374,1354.48,392.60,76.57,233.47,1,-1,-1,-1
2,1373,1461.70,428.33,76.86,163.51,1,-1,-1,-1
2,1372,460.66,438.87,68.13,163.91,1,-1,-1,-1
3,1377,636.66,416.82,57.55,162.85,1,-1,-1,-1
3,1376,551.62,413.95,69.59,187.78,1,-1,-1,-1
3,1375,681.50,425.92,83.05,188.20,1,-1,-1,-1
3,1374,1362.28,384.69,86.04,246.66,1,-1,-1,-1
3,1373,1459.24,427.31,78.19,169.33,1,-1,-1,-1
3,1372,461.20,431.89,66.11,162.18,1,-1,-1,-1
4,1376,547.32,420.37,65.02,171.61,1,-1,-1,-1
4,1374,1346.87,385.47,79.83,239.63,1,-1,-1,-1
4,1373,1451.47,425.87,78.12,175.35,1,-1,-1,-1
4,1372,445.13,435.78,77.89,174.58,1,-1,-1,-1
5,1376,538.18,421.02,66.37,168.72,1,-1,-1,-1
5,1374,1343.05,386.61,83.71,248.79,1,-1,-1,-1
5,1373,1436.37,431.12,71.58,168.98,1,-1,-1,-1
5,1372,432.78,439.49,73.41,173.35,1,-1,-1,-1
6,1377,643.34,410.99,82.32,197.13,1,-1,-1,-1
6,1376,525.07,434.44,63.65,163.53,1,-1,-1,-1
6,1374,1342.15,388.02,83.44,231.63,1,-1,-1,-1
6,1373,1429.71,442.80,71.30,166.60,1,-1,-1,-1
6,1372,432.73,435.58,68.56,167.28,1,-1,-1,-1
7,1374,1344.46,403.65,82.03,226.71,1,-1,-1,-1
7,1373,1418.73,438.92,79.32,170.36,1,-1,-1,-1
7,1372,435.47,439.75,65.48,162.22,1,-1,-1,-1
8,1374,1341.84,403.91,79.55,226.51,1,-1,-1,-1
8,1373,1420.91,438.46,73.99,168.76,1,-1,-1,-1
8,1372,428.76,433.62,69.56,172.96,1,-1,-1,-1
9,1374,1342.22,402.14,78.86,227.47,1,-1,-1,-1
9,1373,1420.36,439.79,72.12,168.19,1,-1,-1,-1
