1,2102,127.54,149.11,61.74,185.32,1,-1,-1,-1
1,2101,11.30,148.80,79.17,197.67,1,-1,-1,-1
2,2102,129.20,154.66,61.81,179.66,1,-1,-1,-1
2,2101,18.34,156.60,74.80,191.62,1,-1,-1,-1
3,2103,252.73,206.10,31.03,51.17,1,-1,-1,-1
3,2102,124.68,145.88,77.29,184.43,1,-1,-1,-1
3,2101,20.33,158.08,74.86,182.83,1,-1,-1,-1
4,2102,127.07,151.92,77.06,186.84,1,-1,-1,-1
4,2101,22.46,154.71,75.04,190.18,1,-1,-1,-1
5,2102,139.41,159.39,71.75,189.83,1,-1,-1,-1
5,2101,29.21,158.29,74.59,196.24,1,-1,-1,-1
6,2102,152.83,154.90,66.90,189.78,1,-1,-1,-1
6,2101,34.31,155.75,71.32,195.40,1,-1,-1,-1
7,2102,154.21,153.54,68.67,187.56,1,-1,-1,-1
7,2101,39.29,152.55,71.88,199.38,1,-1,-1,-1
8,2104,237.20,203.42,22.42,60.03,1,-1,-1,-1
8,2102,162.00,156.72,66.97,188.86,1,-1,-1,-1
8,2101,41.55,149.04,74.89,204.49,1,-1,-1,-1
9,2106,291.68,200.19,25.31,61.22,1,-1,-1,-1
9,2103,385.05,196.91,34.50,54.90,1,-1,-1,-1
9,2102,163.00,152.30,70.88,196.06,1,-1,-1,-1
9,2101,43.25,144.92,75.04,202.47,1,-1,-1,-1
10,2106,298.52,202.62,25.44,60.93,1,-1,-1,-1
10,2102,170.92,151.10,72.53,199.35,1,-1,-1,-1
10,2101,53.46,153.14,73.29,203.70,1,-1,-1,-1
11,2106,303.93,202.04,24.98,60.99,1,-1,-1,-1
11,2102,172.87,145.68,81.04,207.03,1,-1,-1,-1
11,2101,61.54,148.77,73.93,204.28,1,-1,-1,-1
12,2108,269.63,201.47,23.22,67.29,1,-1,-1,-1
12,2106,306.94,203.60,23.99,59.52,1,-1,-1,-1
12,2102,178.71,143.57,87.23,216.50,1,-1,-1,-1
12,2101,63.58,147.09,76.80,209.21,1,-1,-1,-1
13,2108,276.46,204.78,24.82,67.00,1,-1,-1,-1
13,2106,316.34,208.50,24.15,58.02,1,-1,-1,-1
13,2102,183.41,144.28,86.10,216.87,1,-1,-1,-1
13,2101,72.22,151.20,76.31,209.53,1,-1,-1,-1
14,2108,282.84,197.95,24.66,70.38,1,-1,-1,-1
14,2106,318.68,204.73,23.70,60.84,1,-1,-1,-1
14,2102,200.52,144.37,82.84,220.17,1,-1,-1,-1
14,2101,81.12,153.70,75.67,209.73,1,-1,-1,-1
15,2110,342.49,203.24,28.75,62.25,1,-1,-1,-1
15,2106,329.09,204.00,22.64,60.15,1,-1,-1,-1
15,2102,208.07,149.55,85.36,220.80,1,-1,-1,-1
15,2101,88.98,147.70,80.89,217.79,1,-1,-1,-1
